"InsuranProviderID","Insurance Provider"
"2523181","UnitedHealthcare"
"2524655","Medicare"
"2526129","Medicare"
"2527603","Blue Cross"
"2529077","Cigna"
"2530551","UnitedHealthcare"
"2532025","Medicare"
"2533499","Cigna"
"2534973","Blue Cross"
"2536447","Cigna"
"2537921","Medicare"
"2539395","Blue Cross"
"2540869","Cigna"
"2542343","Aetna"
"2543817","Medicare"
"2545291","Cigna"
"2546765","UnitedHealthcare"
"2548239","UnitedHealthcare"
"2549713","Blue Cross"
"2551187","Medicare"
"2552661","UnitedHealthcare"
"2554135","Cigna"
"2555609","Blue Cross"
"2557083","Blue Cross"
"2558557","Cigna"
"2560031","Blue Cross"
"2561505","Blue Cross"
"2562979","Aetna"
"2564453","Aetna"
"2565927","UnitedHealthcare"
"2567401","Medicare"
"2568875","Medicare"
"2570349","Cigna"
"2571823","Medicare"
"2573297","Medicare"
"2574771","Aetna"
"2576245","Aetna"
"2577719","Medicare"
"2579193","Blue Cross"
"2580667","Aetna"
"2582141","Aetna"
"2583615","Blue Cross"
"2585089","Blue Cross"
"2586563","Medicare"
"2588037","Cigna"
"2589511","UnitedHealthcare"
"2590985","Medicare"
"2592459","Blue Cross"
"2593933","Aetna"
"2595407","UnitedHealthcare"
"2596881","Medicare"
"2598355","UnitedHealthcare"
"2599829","Blue Cross"
"2601303","Cigna"
"2602777","Aetna"
"2604251","Aetna"
"2605725","Medicare"
"2607199","Medicare"
"2608673","Medicare"
"2610147","Aetna"
"2611621","UnitedHealthcare"
"2613095","Medicare"
"2614569","Aetna"
"2616043","UnitedHealthcare"
"2617517","Cigna"
"2618991","Cigna"
"2620465","Medicare"
"2621939","Blue Cross"
"2623413","Aetna"
"2624887","Aetna"
"2626361","Blue Cross"
"2627835","Blue Cross"
"2629309","Aetna"
"2630783","UnitedHealthcare"
"2632257","Medicare"
"2633731","Blue Cross"
"2635205","Medicare"
"2636679","Blue Cross"
"2638153","Cigna"
"2639627","Medicare"
"2641101","Aetna"
"2642575","Cigna"
"2644049","Cigna"
"2645523","Blue Cross"
"2646997","Blue Cross"
"2648471","Cigna"
"2649945","UnitedHealthcare"
"2651419","UnitedHealthcare"
"2652893","Medicare"
"2654367","Medicare"
"2655841","Aetna"
"2657315","UnitedHealthcare"
"2658789","Blue Cross"
"2660263","Medicare"
"2661737","Medicare"
"2663211","Medicare"
"2664685","UnitedHealthcare"
"2666159","Medicare"
"2667633","Cigna"
"2669107","Cigna"
"2670581","Medicare"
"2672055","Cigna"
"2673529","UnitedHealthcare"
"2675003","Medicare"
"2676477","Blue Cross"
"2677951","Medicare"
"2679425","Blue Cross"
"2680899","Cigna"
"2682373","Medicare"
"2683847","Medicare"
"2685321","Cigna"
"2686795","UnitedHealthcare"
"2688269","UnitedHealthcare"
"2689743","Cigna"
"2691217","Cigna"
"2692691","Cigna"
"2694165","Medicare"
"2695639","Cigna"
"2697113","Cigna"
"2698587","Medicare"
"2700061","Blue Cross"
"2701535","Medicare"
"2703009","Cigna"
"2704483","Cigna"
"2705957","UnitedHealthcare"
"2707431","UnitedHealthcare"
"2708905","Medicare"
"2710379","Aetna"
"2711853","Medicare"
"2713327","Blue Cross"
"2714801","Medicare"
"2716275","Medicare"
"2717749","UnitedHealthcare"
"2719223","Blue Cross"
"2720697","Cigna"
"2722171","Cigna"
"2723645","Medicare"
"2725119","Blue Cross"
"2726593","UnitedHealthcare"
"2728067","UnitedHealthcare"
"2729541","Cigna"
"2731015","UnitedHealthcare"
"2732489","UnitedHealthcare"
"2733963","UnitedHealthcare"
"2735437","Medicare"
"2736911","Aetna"
"2738385","Aetna"
"2739859","Cigna"
"2741333","Aetna"
"2742807","Cigna"
"2744281","Medicare"
"2745755","Medicare"
"2747229","Aetna"
"2748703","Cigna"
"2750177","Aetna"
"2751651","UnitedHealthcare"
"2753125","Aetna"
"2754599","Medicare"
"2756073","Medicare"
"2757547","Aetna"
"2759021","Blue Cross"
"2760495","Cigna"
"2761969","Cigna"
"2763443","Cigna"
"2764917","UnitedHealthcare"
"2766391","Medicare"
"2767865","Aetna"
"2769339","Medicare"
"2770813","UnitedHealthcare"
"2772287","Aetna"
"2773761","Cigna"
"2775235","Aetna"
"2776709","Medicare"
"2778183","Aetna"
"2779657","Medicare"
"2781131","Cigna"
"2782605","Blue Cross"
"2784079","Blue Cross"
"2785553","Medicare"
"2787027","Cigna"
"2788501","Medicare"
"2789975","Aetna"
"2791449","UnitedHealthcare"
"2792923","Blue Cross"
"2794397","Medicare"
"2795871","UnitedHealthcare"
"2797345","Medicare"
"2798819","Blue Cross"
"2800293","Aetna"
"2801767","Aetna"
"2803241","Aetna"
"2804715","UnitedHealthcare"
"2806189","UnitedHealthcare"
"2807663","UnitedHealthcare"
"2809137","Medicare"
"2810611","Cigna"
"2812085","Medicare"
"2813559","Aetna"
"2815033","Aetna"
"2816507","Medicare"
"2817981","Cigna"
"2819455","Medicare"
"2820929","Aetna"
"2822403","Blue Cross"
"2823877","Blue Cross"
"2825351","UnitedHealthcare"
"2826825","Medicare"
"2828299","UnitedHealthcare"
"2829773","Aetna"
"2831247","UnitedHealthcare"
"2832721","Cigna"
"2834195","Cigna"
"2835669","Aetna"
"2837143","Aetna"
"2838617","Aetna"
"2840091","Medicare"
"2841565","Blue Cross"
"2843039","Blue Cross"
"2844513","UnitedHealthcare"
"2845987","Medicare"
"2847461","Medicare"
"2848935","UnitedHealthcare"
"2850409","Medicare"
"2851883","Aetna"
"2853357","Aetna"
"2854831","Medicare"
"2856305","Cigna"
"2857779","Aetna"
"2859253","UnitedHealthcare"
"2860727","Cigna"
"2862201","Aetna"
"2863675","Blue Cross"
"2865149","Cigna"
"2866623","Cigna"
"2868097","UnitedHealthcare"
"2869571","Blue Cross"
"2871045","Medicare"
"2872519","Cigna"
"2873993","Aetna"
"2875467","Cigna"
"2876941","Medicare"
"2878415","Aetna"
"2879889","Aetna"
"2881363","Blue Cross"
"2882837","Cigna"
"2884311","UnitedHealthcare"
"2885785","UnitedHealthcare"
"2887259","Blue Cross"
"2888733","Blue Cross"
"2890207","Aetna"
"2891681","UnitedHealthcare"
"2893155","Medicare"
"2894629","Blue Cross"
"2896103","Aetna"
"2897577","Blue Cross"
"2899051","Cigna"
"2900525","UnitedHealthcare"
"2901999","Aetna"
"2903473","UnitedHealthcare"
"2904947","Aetna"
"2906421","Aetna"
"2907895","Medicare"
"2909369","Blue Cross"
"2910843","UnitedHealthcare"
"2912317","Medicare"
"2913791","Cigna"
"2915265","Aetna"
"2916739","Aetna"
"2918213","UnitedHealthcare"
"2919687","UnitedHealthcare"
"2921161","Aetna"
"2922635","UnitedHealthcare"
"2924109","Cigna"
"2925583","UnitedHealthcare"
"2927057","Aetna"
"2928531","Blue Cross"
"2930005","Medicare"
"2931479","Aetna"
"2932953","Blue Cross"
"2934427","Cigna"
"2935901","Aetna"
"2937375","Medicare"
"2938849","Medicare"
"2940323","Cigna"
"2941797","Cigna"
"2943271","Cigna"
"2944745","Aetna"
"2946219","UnitedHealthcare"
"2947693","Cigna"
"2949167","UnitedHealthcare"
"2950641","Medicare"
"2952115","UnitedHealthcare"
"2953589","Cigna"
"2955063","Blue Cross"
"2956537","UnitedHealthcare"
"2958011","Blue Cross"
"2959485","Medicare"
"2960959","Cigna"
"2962433","Aetna"
"2963907","Aetna"
"2965381","Cigna"
"2966855","Cigna"
"2968329","Blue Cross"
"2969803","UnitedHealthcare"
"2971277","Aetna"
"2972751","Medicare"
"2974225","Cigna"
"2975699","Blue Cross"
"2977173","Blue Cross"
"2978647","UnitedHealthcare"
"2980121","Aetna"
"2981595","Cigna"
"2983069","Medicare"
"2984543","Blue Cross"
"2986017","Medicare"
"2987491","Cigna"
"2988965","UnitedHealthcare"
"2990439","Cigna"
"2991913","Medicare"
"2993387","Cigna"
"2994861","UnitedHealthcare"
"2996335","UnitedHealthcare"
"2997809","Medicare"
"2999283","Cigna"
"3000757","Blue Cross"
"3002231","Medicare"
"3003705","Aetna"
"3005179","Blue Cross"
"3006653","Cigna"
"3008127","Medicare"
"3009601","UnitedHealthcare"
"3011075","Medicare"
"3012549","Blue Cross"
"3014023","Aetna"
"3015497","Medicare"
"3016971","Aetna"
"3018445","UnitedHealthcare"
"3019919","UnitedHealthcare"
"3021393","Blue Cross"
"3022867","UnitedHealthcare"
"3024341","Cigna"
"3025815","Aetna"
"3027289","Medicare"
"3028763","Blue Cross"
"3030237","Medicare"
"3031711","Aetna"
"3033185","UnitedHealthcare"
"3034659","Blue Cross"
"3036133","Blue Cross"
"3037607","Medicare"
"3039081","Medicare"
"3040555","Blue Cross"
"3042029","Cigna"
"3043503","Cigna"
"3044977","UnitedHealthcare"
"3046451","Medicare"
"3047925","Medicare"
"3049399","Medicare"
"3050873","UnitedHealthcare"
"3052347","UnitedHealthcare"
"3053821","Aetna"
"3055295","Blue Cross"
"3056769","Cigna"
"3058243","Cigna"
"3059717","Medicare"
"3061191","UnitedHealthcare"
"3062665","Cigna"
"3064139","Medicare"
"3065613","Aetna"
"3067087","UnitedHealthcare"
"3068561","Cigna"
"3070035","Blue Cross"
"3071509","Cigna"
"3072983","Medicare"
"3074457","Medicare"
"3075931","Cigna"
"3077405","UnitedHealthcare"
"3078879","Cigna"
"3080353","Medicare"
"3081827","Aetna"
"3083301","UnitedHealthcare"
"3084775","Blue Cross"
"3086249","UnitedHealthcare"
"3087723","Medicare"
"3089197","Blue Cross"
"3090671","Medicare"
"3092145","Blue Cross"
"3093619","Aetna"
"3095093","Aetna"
"3096567","Cigna"
"3098041","Cigna"
"3099515","UnitedHealthcare"
"3100989","Medicare"
"3102463","Aetna"
"3103937","Blue Cross"
"3105411","Aetna"
"3106885","Blue Cross"
"3108359","Cigna"
"3109833","Blue Cross"
"3111307","Medicare"
"3112781","Blue Cross"
"3114255","UnitedHealthcare"
"3115729","Aetna"
"3117203","Blue Cross"
"3118677","UnitedHealthcare"
"3120151","Aetna"
"3121625","UnitedHealthcare"
"3123099","Blue Cross"
"3124573","Blue Cross"
"3126047","Medicare"
"3127521","Blue Cross"
"3128995","Medicare"
"3130469","Cigna"
"3131943","Aetna"
"3133417","UnitedHealthcare"
"3134891","Medicare"
"3136365","Cigna"
"3137839","Blue Cross"
"3139313","Medicare"
"3140787","Blue Cross"
"3142261","Cigna"
"3143735","Medicare"
"3145209","Cigna"
"3146683","Cigna"
"3148157","Aetna"
"3149631","Medicare"
"3151105","Cigna"
"3152579","Aetna"
"3154053","Medicare"
"3155527","Blue Cross"
"3157001","Cigna"
"3158475","Aetna"
"3159949","Aetna"
"3161423","UnitedHealthcare"
"3162897","Medicare"
"3164371","Aetna"
"3165845","Medicare"
"3167319","Medicare"
"3168793","Blue Cross"
"3170267","Aetna"
"3171741","Blue Cross"
"3173215","Aetna"
"3174689","Blue Cross"
"3176163","UnitedHealthcare"
"3177637","Blue Cross"
"3179111","Medicare"
"3180585","Blue Cross"
"3182059","Cigna"
"3183533","Cigna"
"3185007","Aetna"
"3186481","Cigna"
"3187955","Cigna"
"3189429","Blue Cross"
"3190903","Cigna"
"3192377","Aetna"
"3193851","Blue Cross"
"3195325","Aetna"
"3196799","Medicare"
"3198273","Medicare"
"3199747","UnitedHealthcare"
"3201221","Cigna"
"3202695","Medicare"
"3204169","Aetna"
"3205643","Blue Cross"
"3207117","Medicare"
"3208591","Medicare"
"3210065","Medicare"
"3211539","UnitedHealthcare"
"3213013","Aetna"
"3214487","Cigna"
"3215961","Blue Cross"
"3217435","UnitedHealthcare"
"3218909","Blue Cross"
"3220383","Blue Cross"
"3221857","Aetna"
"3223331","Medicare"
"3224805","Medicare"
"3226279","Medicare"
"3227753","Blue Cross"
"3229227","UnitedHealthcare"
"3230701","UnitedHealthcare"
"3232175","Cigna"
"3233649","Medicare"
"3235123","Medicare"
"3236597","Cigna"
"3238071","Cigna"
"3239545","Medicare"
"3241019","Medicare"
"3242493","UnitedHealthcare"
"3243967","Medicare"
"3245441","Aetna"
"3246915","Medicare"
"3248389","UnitedHealthcare"
"3249863","Aetna"
"3251337","Blue Cross"
"3252811","Medicare"
"3254285","Blue Cross"
"3255759","Aetna"
"3257233","UnitedHealthcare"
"3258707","Cigna"
"3260181","UnitedHealthcare"
"3261655","Medicare"
"3263129","Blue Cross"
"3264603","Aetna"
"3266077","Blue Cross"
"3267551","Blue Cross"
"3269025","UnitedHealthcare"
"3270499","Blue Cross"
"3271973","Medicare"
"3273447","UnitedHealthcare"
"3274921","Aetna"
"3276395","Medicare"
"3277869","Medicare"
"3279343","Aetna"
"3280817","Medicare"
"3282291","Aetna"
"3283765","Aetna"
"3285239","Blue Cross"
"3286713","Aetna"
"3288187","Cigna"
"3289661","Cigna"
"3291135","UnitedHealthcare"
"3292609","Medicare"
"3294083","UnitedHealthcare"
"3295557","UnitedHealthcare"
"3297031","Cigna"
"3298505","UnitedHealthcare"
"3299979","Medicare"
"3301453","Blue Cross"
"3302927","Medicare"
"3304401","UnitedHealthcare"
"3305875","Medicare"
"3307349","UnitedHealthcare"
"3308823","UnitedHealthcare"
"3310297","Aetna"
"3311771","Medicare"
"3313245","Medicare"
"3314719","UnitedHealthcare"
"3316193","Cigna"
"3317667","Cigna"
"3319141","Cigna"
"3320615","Medicare"
"3322089","Blue Cross"
"3323563","UnitedHealthcare"
"3325037","UnitedHealthcare"
"3326511","Aetna"
"3327985","Cigna"
"3329459","UnitedHealthcare"
"3330933","Aetna"
"3332407","Aetna"
"3333881","Cigna"
"3335355","Cigna"
"3336829","UnitedHealthcare"
"3338303","Aetna"
"3339777","Medicare"
"3341251","Aetna"
"3342725","UnitedHealthcare"
"3344199","UnitedHealthcare"
"3345673","Blue Cross"
"3347147","Medicare"
"3348621","UnitedHealthcare"
"3350095","Medicare"
"3351569","Medicare"
"3353043","Aetna"
"3354517","Aetna"
"3355991","Medicare"
"3357465","Cigna"
"3358939","Cigna"
"3360413","Blue Cross"
"3361887","Medicare"
"3363361","UnitedHealthcare"
"3364835","Cigna"
"3366309","Blue Cross"
"3367783","Medicare"
"3369257","Medicare"
"3370731","Medicare"
"3372205","Aetna"
"3373679","Blue Cross"
"3375153","Blue Cross"
"3376627","Medicare"
"3378101","UnitedHealthcare"
"3379575","UnitedHealthcare"
"3381049","Aetna"
"3382523","Aetna"
"3383997","UnitedHealthcare"
"3385471","Aetna"
"3386945","Cigna"
"3388419","Medicare"
"3389893","Medicare"
"3391367","Medicare"
"3392841","Cigna"
"3394315","Medicare"
"3395789","Aetna"
"3397263","UnitedHealthcare"
"3398737","Blue Cross"
"3400211","Cigna"
"3401685","Medicare"
"3403159","UnitedHealthcare"
"3404633","UnitedHealthcare"
"3406107","Blue Cross"
"3407581","Cigna"
"3409055","Aetna"
"3410529","Medicare"
"3412003","Aetna"
"3413477","Medicare"
"3414951","Cigna"
"3416425","UnitedHealthcare"
"3417899","Cigna"
"3419373","Cigna"
"3420847","Cigna"
"3422321","Medicare"
"3423795","Blue Cross"
"3425269","Cigna"
"3426743","Blue Cross"
"3428217","Aetna"
"3429691","Aetna"
"3431165","Aetna"
"3432639","Aetna"
"3434113","Medicare"
"3435587","Aetna"
"3437061","Aetna"
"3438535","Blue Cross"
"3440009","Cigna"
"3441483","Aetna"
"3442957","Blue Cross"
"3444431","Blue Cross"
"3445905","Aetna"
"3447379","Cigna"
"3448853","Cigna"
"3450327","Cigna"
"3451801","Aetna"
"3453275","Blue Cross"
"3454749","Aetna"
"3456223","Medicare"
"3457697","Cigna"
"3459171","Cigna"
"3460645","Cigna"
"3462119","Cigna"
"3463593","Blue Cross"
"3465067","Blue Cross"
"3466541","Aetna"
"3468015","UnitedHealthcare"
"3469489","Medicare"
"3470963","Blue Cross"
"3472437","Aetna"
"3473911","Cigna"
"3475385","UnitedHealthcare"
"3476859","Aetna"
"3478333","Blue Cross"
"3479807","Medicare"
"3481281","Aetna"
"3482755","Blue Cross"
"3484229","Cigna"
"3485703","UnitedHealthcare"
"3487177","Medicare"
"3488651","Blue Cross"
"3490125","Blue Cross"
"3491599","UnitedHealthcare"
"3493073","Medicare"
"3494547","Medicare"
"3496021","Cigna"
"3497495","Medicare"
"3498969","UnitedHealthcare"
"3500443","Blue Cross"
"3501917","Blue Cross"
"3503391","Blue Cross"
"3504865","Cigna"
"3506339","Aetna"
"3507813","UnitedHealthcare"
"3509287","Medicare"
"3510761","UnitedHealthcare"
"3512235","UnitedHealthcare"
"3513709","UnitedHealthcare"
"3515183","UnitedHealthcare"
"3516657","Aetna"
"3518131","Cigna"
"3519605","Aetna"
"3521079","Blue Cross"
"3522553","Blue Cross"
"3524027","UnitedHealthcare"
"3525501","UnitedHealthcare"
"3526975","Blue Cross"
"3528449","Aetna"
"3529923","UnitedHealthcare"
"3531397","Medicare"
"3532871","Medicare"
"3534345","Blue Cross"
"3535819","Blue Cross"
"3537293","Blue Cross"
"3538767","Aetna"
"3540241","Cigna"
"3541715","Aetna"
"3543189","Cigna"
"3544663","UnitedHealthcare"
"3546137","Aetna"
"3547611","UnitedHealthcare"
"3549085","Aetna"
"3550559","Aetna"
"3552033","Blue Cross"
"3553507","UnitedHealthcare"
"3554981","Aetna"
"3556455","Medicare"
"3557929","Aetna"
"3559403","Aetna"
"3560877","Blue Cross"
"3562351","Cigna"
"3563825","Aetna"
"3565299","Blue Cross"
"3566773","UnitedHealthcare"
"3568247","Aetna"
"3569721","Aetna"
"3571195","Blue Cross"
"3572669","UnitedHealthcare"
"3574143","Medicare"
"3575617","Cigna"
"3577091","UnitedHealthcare"
"3578565","Medicare"
"3580039","Aetna"
"3581513","UnitedHealthcare"
"3582987","Aetna"
"3584461","Blue Cross"
"3585935","Cigna"
"3587409","Cigna"
"3588883","Cigna"
"3590357","UnitedHealthcare"
"3591831","Medicare"
"3593305","Medicare"
"3594779","Medicare"
"3596253","UnitedHealthcare"
"3597727","Blue Cross"
"3599201","Aetna"
"3600675","Medicare"
"3602149","Blue Cross"
"3603623","UnitedHealthcare"
"3605097","Medicare"
"3606571","Medicare"
"3608045","Cigna"
"3609519","Blue Cross"
"3610993","Cigna"
"3612467","Blue Cross"
"3613941","Cigna"
"3615415","Medicare"
"3616889","UnitedHealthcare"
"3618363","Cigna"
"3619837","Medicare"
"3621311","Blue Cross"
"3622785","Cigna"
"3624259","UnitedHealthcare"
"3625733","UnitedHealthcare"
"3627207","Cigna"
"3628681","Aetna"
"3630155","Medicare"
"3631629","Cigna"
"3633103","Cigna"
"3634577","Aetna"
"3636051","UnitedHealthcare"
"3637525","UnitedHealthcare"
"3638999","Cigna"
"3640473","UnitedHealthcare"
"3641947","Medicare"
"3643421","Medicare"
"3644895","UnitedHealthcare"
"3646369","Cigna"
"3647843","Aetna"
"3649317","UnitedHealthcare"
"3650791","Aetna"
"3652265","Cigna"
"3653739","UnitedHealthcare"
"3655213","Blue Cross"
"3656687","Aetna"
"3658161","UnitedHealthcare"
"3659635","Blue Cross"
"3661109","Blue Cross"
"3662583","Blue Cross"
"3664057","Cigna"
"3665531","Blue Cross"
"3667005","UnitedHealthcare"
"3668479","Cigna"
"3669953","Aetna"
"3671427","Medicare"
"3672901","Blue Cross"
"3674375","Blue Cross"
"3675849","UnitedHealthcare"
"3677323","Medicare"
"3678797","Medicare"
"3680271","Aetna"
"3681745","Blue Cross"
"3683219","Blue Cross"
"3684693","Blue Cross"
"3686167","Cigna"
"3687641","Aetna"
"3689115","UnitedHealthcare"
"3690589","Medicare"
"3692063","Aetna"
"3693537","Cigna"
"3695011","UnitedHealthcare"
"3696485","Medicare"
"3697959","UnitedHealthcare"
"3699433","Aetna"
"3700907","Blue Cross"
"3702381","Medicare"
"3703855","Cigna"
"3705329","Cigna"
"3706803","Medicare"
"3708277","Aetna"
"3709751","Medicare"
"3711225","Blue Cross"
"3712699","Cigna"
"3714173","Cigna"
"3715647","Blue Cross"
"3717121","Cigna"
"3718595","UnitedHealthcare"
"3720069","UnitedHealthcare"
"3721543","Medicare"
"3723017","UnitedHealthcare"
"3724491","UnitedHealthcare"
"3725965","Aetna"
"3727439","Cigna"
"3728913","Blue Cross"
"3730387","Blue Cross"
"3731861","Cigna"
"3733335","Medicare"
"3734809","Aetna"
"3736283","Aetna"
"3737757","Medicare"
"3739231","Aetna"
"3740705","UnitedHealthcare"
"3742179","UnitedHealthcare"
"3743653","Blue Cross"
"3745127","Medicare"
"3746601","Cigna"
"3748075","UnitedHealthcare"
"3749549","Aetna"
"3751023","Cigna"
"3752497","Blue Cross"
"3753971","Cigna"
"3755445","Medicare"
"3756919","Cigna"
"3758393","UnitedHealthcare"
"3759867","Cigna"
"3761341","UnitedHealthcare"
"3762815","Aetna"
"3764289","Blue Cross"
"3765763","Medicare"
"3767237","Aetna"
"3768711","Blue Cross"
"3770185","Blue Cross"
"3771659","Medicare"
"3773133","Blue Cross"
"3774607","UnitedHealthcare"
"3776081","Blue Cross"
"3777555","Cigna"
"3779029","UnitedHealthcare"
"3780503","UnitedHealthcare"
"3781977","Aetna"
"3783451","Medicare"
"3784925","Medicare"
"3786399","Cigna"
"3787873","Medicare"
"3789347","UnitedHealthcare"
"3790821","Aetna"
"3792295","Blue Cross"
"3793769","Blue Cross"
"3795243","Cigna"
"3796717","Cigna"
"3798191","Medicare"
"3799665","UnitedHealthcare"
"3801139","Blue Cross"
"3802613","Cigna"
"3804087","Aetna"
"3805561","Cigna"
"3807035","Medicare"
"3808509","Aetna"
"3809983","Cigna"
"3811457","Aetna"
"3812931","Blue Cross"
"3814405","Cigna"
"3815879","Cigna"
"3817353","UnitedHealthcare"
"3818827","Blue Cross"
"3820301","Aetna"
"3821775","Blue Cross"
"3823249","Aetna"
"3824723","Cigna"
"3826197","Medicare"
"3827671","Medicare"
"3829145","Aetna"
"3830619","UnitedHealthcare"
"3832093","Blue Cross"
"3833567","Medicare"
"3835041","UnitedHealthcare"
"3836515","Cigna"
"3837989","Aetna"
"3839463","Cigna"
"3840937","UnitedHealthcare"
"3842411","UnitedHealthcare"
"3843885","Cigna"
"3845359","UnitedHealthcare"
"3846833","UnitedHealthcare"
"3848307","Medicare"
"3849781","Blue Cross"
"3851255","Aetna"
"3852729","Medicare"
"3854203","UnitedHealthcare"
"3855677","UnitedHealthcare"
"3857151","Cigna"
"3858625","UnitedHealthcare"
"3860099","UnitedHealthcare"
"3861573","Aetna"
"3863047","Blue Cross"
"3864521","UnitedHealthcare"
"3865995","UnitedHealthcare"
"3867469","Aetna"
"3868943","Blue Cross"
"3870417","Blue Cross"
"3871891","Blue Cross"
"3873365","Aetna"
"3874839","Medicare"
"3876313","Medicare"
"3877787","Blue Cross"
"3879261","Medicare"
"3880735","Medicare"
"3882209","UnitedHealthcare"
"3883683","UnitedHealthcare"
"3885157","Cigna"
"3886631","Aetna"
"3888105","Cigna"
"3889579","Medicare"
"3891053","Medicare"
"3892527","Blue Cross"
"3894001","Aetna"
"3895475","Blue Cross"
"3896949","Medicare"
"3898423","Medicare"
"3899897","Blue Cross"
"3901371","Blue Cross"
